"","year","state","month","number","date","area","rain","wind","temp"
"4904",2000,"Rio","jul",6,"01/01/2000",0,0,1.8,16.6
"4905",2001,"Rio","jul",6,"01/01/2001",71.3,0,3.1,4.6
"4906",2002,"Rio","jul",93,"01/01/2002",0.36,0,4,28.3
"4907",2003,"Rio","jul",55,"01/01/2003",0,0,3.1,22.9
"4908",2004,"Rio","jul",156,"01/01/2004",6.54,0,4,10.1
"4909",2005,"Rio","jul",47,"01/01/2005",0,0,4.5,29.2
"4910",2006,"Rio","jul",45,"01/01/2006",0,0,5.4,22.9
"4911",2007,"Rio","jul",7,"01/01/2007",0,0,1.3,15.9
"4912",2008,"Rio","jul",25,"01/01/2008",34.36,0,2.2,20.2
"4913",2009,"Rio","jul",47,"01/01/2009",0,0,5.8,23.7
"4914",2010,"Rio","jul",34,"01/01/2010",3.93,0,5.4,18.4
"4915",2011,"Rio","jul",45,"01/01/2011",0.17,0,3.6,10.9
"4916",2012,"Rio","jul",134,"01/01/2012",0,0,8,17.6
"4917",2013,"Rio","jul",42,"01/01/2013",212.88,0,5.4,23.1
"4918",2014,"Rio","jul",209,"01/01/2014",27.35,0,1.8,22.8
"4919",2015,"Rio","jul",60,"01/01/2015",2.21,0,4,21.1
"4920",2016,"Rio","jul",865,"01/01/2016",3.33,0,5.4,20.6
"4921",2017,"Rio","jul",885,"01/01/2017",0,0,3.1,17.7
"4922",1998,"Rio","aug",9,"01/01/1998",7.48,0,4.5,24.2
"4923",1999,"Rio","aug",24,"01/01/1999",0,0,4.9,25.7
"4924",2000,"Rio","aug",18,"01/01/2000",1.52,0,8,15.5
"4925",2001,"Rio","aug",36,"01/01/2001",14.57,0,2.2,25.9
"4926",2002,"Rio","aug",824,"01/01/2002",8.12,0,5.4,25.9
"4927",2003,"Rio","aug",1.419,"01/01/2003",2,0,2.2,32.3
"4928",2004,"Rio","aug",403,"01/01/2004",1.64,0,3.1,28.6
"4929",2005,"Rio","aug",120,"01/01/2005",1.63,0,5.8,11.5
"4930",2006,"Rio","aug",642,"01/01/2006",6.84,0,2.2,28.2
"4931",2007,"Rio","aug",258,"01/01/2007",1.1,0,5.4,20.8
"4932",2008,"Rio","aug",56,"01/01/2008",0,0,2.2,23.3
"4933",2009,"Rio","aug",1.057,"01/01/2009",0.33,0,4.9,13.7
"4934",2010,"Rio","aug",267,"01/01/2010",3.93,0,7.2,18.2
"4935",2011,"Rio","aug",116,"01/01/2011",12.18,0,8.5,2.2
"4936",2012,"Rio","aug",410,"01/01/2012",27.35,0,4,13.9
"4937",2013,"Rio","aug",156,"01/01/2013",0,0,4,23.4
"4938",2014,"Rio","aug",1.168,"01/01/2014",0,0,3.1,19.2
"4939",2015,"Rio","aug",414,"01/01/2015",5.83,0,3.1,24.5
"4940",2016,"Rio","aug",1.111,"01/01/2016",3.64,0,4.9,23.4
"4941",2017,"Rio","aug",819,"01/01/2017",0.68,0,0.9,16.1
"4942",1998,"Rio","sep",60,"01/01/1998",7.48,0,3.1,17.6
"4943",1999,"Rio","sep",19,"01/01/1999",0,0,3.6,20.6
"4944",2000,"Rio","sep",27,"01/01/2000",22.03,0,2.7,19.4
"4945",2001,"Rio","sep",2,"01/01/2001",2.18,0,7.6,12.4
"4946",2002,"Rio","sep",226,"01/01/2002",6.96,0,5.8,15.9
"4947",2003,"Rio","sep",828,"01/01/2003",0,0,4,19.6
"4948",2004,"Rio","sep",431,"01/01/2004",3.32,0,4,21.2
"4949",2005,"Rio","sep",189,"01/01/2005",1.64,0,4.9,17.9
"4950",2006,"Rio","sep",444,"01/01/2006",14.29,0,8,4.6
"4951",2007,"Rio","sep",573,"01/01/2007",0,0,4.5,18.8
"4952",2008,"Rio","sep",97,"01/01/2008",17.85,0,2.7,23.4
"4953",2009,"Rio","sep",39,"01/01/2009",1.64,0,6.7,22.4
"4954",2010,"Rio","sep",250,"01/01/2010",1.38,0,4.9,8
"4955",2011,"Rio","sep",449,"01/01/2011",26.43,0,3.1,28.3
"4956",2012,"Rio","sep",113,"01/01/2012",0,0,2.7,15.9
"4957",2013,"Rio","sep",290,"01/01/2013",42.87,0,4,27.9
"4958",2014,"Rio","sep",224,"01/01/2014",8.71,0,0.9,21.6
"4959",2015,"Rio","sep",222,"01/01/2015",5.38,0,4,14.7
"4960",2016,"Rio","sep",628,"01/01/2016",11.16,0,2.2,32.3
"4961",2017,"Rio","sep",343,"01/01/2017",39.35,0,4,20.6
"4962",1998,"Rio","oct",169,"01/01/1998",0,0,3.1,27.9
"4963",1999,"Rio","oct",56,"01/01/1999",0,0,0.9,15.4
"4964",2000,"Rio","oct",10,"01/01/2000",0,0,5.8,21.9
"4965",2001,"Rio","oct",13,"01/01/2001",18.3,0,1.3,17.7
"4966",2002,"Rio","oct",10,"01/01/2002",0,0,1.8,20.1
"4967",2003,"Rio","oct",360,"01/01/2003",0.61,0,4.5,11.5
"4968",2004,"Rio","oct",680,"01/01/2004",0,0,4.9,27.6
"4969",2005,"Rio","oct",83,"01/01/2005",7.02,0,5.4,33.3
"4970",2006,"Rio","oct",160,"01/01/2006",0,0,4,23.8
"4971",2007,"Rio","oct",21,"01/01/2007",7.19,0,4,21.5
"4972",2008,"Rio","oct",135,"01/01/2008",29.48,0,8,13.7
"4973",2009,"Rio","oct",148,"01/01/2009",9.96,0,5.4,20.5
"4974",2010,"Rio","oct",95,"01/01/2010",31.86,0,3.6,16.2
"4975",2011,"Rio","oct",74,"01/01/2011",10.34,0,5.4,18.3
"4976",2012,"Rio","oct",91,"01/01/2012",4.96,0,6.3,21.1
"4977",2013,"Rio","oct",104,"01/01/2013",3.94,0,5.4,15.6
"4978",2014,"Rio","oct",110,"01/01/2014",2.69,0,3.1,24.8
"4979",2015,"Rio","oct",70,"01/01/2015",0,0,4.9,32.4
"4980",2016,"Rio","oct",93,"01/01/2016",0,0,4,13.8
"4981",2017,"Rio","oct",101,"01/01/2017",2.64,0,0.9,21.7
"4982",1998,"Rio","nov",28,"01/01/1998",3.32,0,2.2,21.5
"4983",1999,"Rio","nov",103,"01/01/1999",0,0,0.9,10.1
"4984",2000,"Rio","nov",18,"01/01/2000",5.83,0,2.7,23.8
"4985",2001,"Rio","nov",49,"01/01/2001",11.24,0,3.6,28.3
"4986",2002,"Rio","nov",117,"01/01/2002",0.21,0,4.9,15.7
"4987",2003,"Rio","nov",121,"01/01/2003",8.85,0,5.8,18.4
"4988",2004,"Rio","nov",161,"01/01/2004",16,0,2.7,21.6
"4989",2005,"Rio","nov",227,"01/01/2005",0,0,3.6,22.8
"4990",2006,"Rio","nov",27,"01/01/2006",0,0,5.4,23.9
"4991",2007,"Rio","nov",13,"01/01/2007",0,0,4.5,20.2
"4992",2008,"Rio","nov",14,"01/01/2008",0,0,4.9,24.9
"4993",2009,"Rio","nov",4,"01/01/2009",82.75,0,9.4,19.6
"4994",2010,"Rio","nov",90,"01/01/2010",0,0,1.3,25.4
"4995",2011,"Rio","nov",117,"01/01/2011",0,0,5.4,18.9
"4996",2012,"Rio","nov",74,"01/01/2012",0,0,1.8,18.7
"4997",2013,"Rio","nov",110,"01/01/2013",3.3,0,4.9,15.2
"4998",2014,"Rio","nov",68,"01/01/2014",6.04,0,5.8,5.8
"4999",2015,"Rio","nov",30,"01/01/2015",0.72,0,2.2,11.8
"5000",2016,"Rio","nov",105,"01/01/2016",8.16,0,2.7,21.2
"5001",2017,"Rio","nov",137,"01/01/2017",0,0,5.4,11.5
"5002",1998,"Rio","dec",605,"01/01/1998",0,0,5.8,23.4
"5003",1999,"Rio","dec",1.11,"01/01/1999",6.3,0,5.4,22.9
"5004",2000,"Rio","dec",80,"01/01/2000",0,0,5.8,23.7
"5005",2001,"Rio","dec",80,"01/01/2001",0.43,0,2.2,14.9
"5006",2002,"Rio","dec",45,"01/01/2002",0,0,3.6,17.7
"5007",2003,"Rio","dec",98,"01/01/2003",18.3,0,2.2,28.6
"5008",2004,"Rio","dec",99,"01/01/2004",0,0,2.2,27.9
"5009",2005,"Rio","dec",35,"01/01/2005",0,0,2.2,14.9
"5010",2006,"Rio","dec",15,"01/01/2006",0,0,6.3,23.4
"5011",2007,"Rio","dec",25,"01/01/2007",12.64,0,5.4,16.6
"5012",2008,"Rio","dec",32,"01/01/2008",1.1,0,2.2,18.4
"5013",2009,"Rio","dec",15,"01/01/2009",0,0,4.5,21.4
"5014",2010,"Rio","dec",103,"01/01/2010",0,0,5.4,18.2
"5015",2011,"Rio","dec",69,"01/01/2011",2.87,0,0.9,15.4
"5016",2012,"Rio","dec",38,"01/01/2012",1.47,0,4,20.1
"5017",2013,"Rio","dec",62,"01/01/2013",11.22,0,7.2,13.7
"5018",2014,"Rio","dec",31,"01/01/2014",0,0,1.3,24.1
"5019",2015,"Rio","dec",42,"01/01/2015",0,0,3.1,15.2
"5020",2016,"Rio","dec",79,"01/01/2016",10.73,0,5.4,19.1
"5021",1998,"Rondonia","jan",0,"01/01/1998",196.48,0,8,4.6
"5022",1999,"Rondonia","jan",1,"01/01/1999",4.95,0,2.7,28.2
"5023",2000,"Rondonia","jan",0,"01/01/2000",0,0,4.9,20.6
"5024",2001,"Rondonia","jan",0,"01/01/2001",0,0,5.4,18.7
"5025",2002,"Rondonia","jan",6,"01/01/2002",0,0,1.8,8.8
"5026",2003,"Rondonia","jan",62,"01/01/2003",0,0,1.8,28
"5027",2004,"Rondonia","jan",30,"01/01/2004",0,0,3.1,14.2
"5028",2005,"Rondonia","jan",99,"01/01/2005",0,0,4.5,28
"5029",2006,"Rondonia","jan",16,"01/01/2006",10.93,0,5.8,15.5
"5030",2007,"Rondonia","jan",33,"01/01/2007",0,0,4.9,14.9
"5031",2008,"Rondonia","jan",4,"01/01/2008",9.96,0,5.4,15.4
"5032",2009,"Rondonia","jan",17,"01/01/2009",0,0,2.2,20.3
"5033",2010,"Rondonia","jan",18,"01/01/2010",2.18,0,5.8,22.1
"5034",2011,"Rondonia","jan",1,"01/01/2011",0,0,8.5,19.4
"5035",2012,"Rondonia","jan",2,"01/01/2012",0,0,5.4,14.7
"5036",2013,"Rondonia","jan",7,"01/01/2013",0,0,1.8,19.3
"5037",2014,"Rondonia","jan",12,"01/01/2014",6.43,0,4.5,21.2
"5038",2015,"Rondonia","jan",30,"01/01/2015",6.3,0,4.9,18.2
"5039",2016,"Rondonia","jan",93,"01/01/2016",0,0,3.6,11.3
"5040",2017,"Rondonia","jan",44,"01/01/2017",0,0,7.6,24.1
"5041",1998,"Rondonia","feb",0,"01/01/1998",0,0,2.7,19.4
"5042",1999,"Rondonia","feb",1,"01/01/1999",0,0,2.2,18.7
"5043",2000,"Rondonia","feb",6,"01/01/2000",95.18,0,6.3,26.4
"5044",2001,"Rondonia","feb",2,"01/01/2001",1.95,0,6.3,11.2
"5045",2002,"Rondonia","feb",8,"01/01/2002",0,0,2.2,18.3
"5046",2003,"Rondonia","feb",10,"01/01/2003",3.93,0,4.9,14.4
"5047",2004,"Rondonia","feb",12,"01/01/2004",0,0,4,24.2
"5048",2005,"Rondonia","feb",42,"01/01/2005",0,0,4,20.7
"5049",2006,"Rondonia","feb",17,"01/01/2006",0,0,6.3,13.8
"5050",2007,"Rondonia","feb",8,"01/01/2007",23.41,0,1.3,26.2
"5051",2008,"Rondonia","feb",7,"01/01/2008",0,0,6.3,17.6
"5052",2009,"Rondonia","feb",1,"01/01/2009",0,0,4.5,17.2
"5053",2010,"Rondonia","feb",9,"01/01/2010",0,0,4.9,24.1
"5054",2011,"Rondonia","feb",2,"01/01/2011",1.07,0,4.5,20.3
"5055",2012,"Rondonia","feb",9,"01/01/2012",1.9,0,4.5,5.3
"5056",2013,"Rondonia","feb",8,"01/01/2013",0,0,4.5,24.3
"5057",2014,"Rondonia","feb",5,"01/01/2014",0,0,4.9,22.3
"5058",2015,"Rondonia","feb",22,"01/01/2015",9.27,0,4.9,18.7
"5059",2016,"Rondonia","feb",88,"01/01/2016",0,0,3.6,16.4
"5060",2017,"Rondonia","feb",10,"01/01/2017",1.76,0,4.9,24.8
"5061",1998,"Rondonia","mar",0,"01/01/1998",6.44,0,4,19.1
"5062",1999,"Rondonia","mar",8,"01/01/1999",0,0,5.4,10.9
"5063",2000,"Rondonia","mar",9,"01/01/2000",0,0,3.6,15.2
"5064",2001,"Rondonia","mar",0,"01/01/2001",8.12,0,2.7,9.3
"5065",2002,"Rondonia","mar",1,"01/01/2002",0,0,4.5,17.6
"5066",2003,"Rondonia","mar",13,"01/01/2003",0,0,4,26.4
"5067",2004,"Rondonia","mar",20,"01/01/2004",3.93,0,1.8,10.3
"5068",2005,"Rondonia","mar",17,"01/01/2005",0,0,1.8,20.6
"5069",2006,"Rondonia","mar",15,"01/01/2006",746.28,0,3.1,26.9
"5070",2007,"Rondonia","mar",20,"01/01/2007",0,0,5.4,16.7
"5071",2008,"Rondonia","mar",2,"01/01/2008",3.05,0,4,28.7
"5072",2009,"Rondonia","mar",12,"01/01/2009",0,0,5.4,17.4
"5073",2010,"Rondonia","mar",11,"01/01/2010",3.19,0,7.6,7.5
"5074",2011,"Rondonia","mar",6,"01/01/2011",0,0,1.3,28.7
"5075",2012,"Rondonia","mar",6,"01/01/2012",1.72,0,3.1,24.3
"5076",2013,"Rondonia","mar",23,"01/01/2013",0,0,5.4,17.7
"5077",2014,"Rondonia","mar",13,"01/01/2014",0,0,3.1,15.4
"5078",2015,"Rondonia","mar",15,"01/01/2015",0,0,2.2,19.4
"5079",2016,"Rondonia","mar",25,"01/01/2016",0.72,0,4.5,24.2
"5080",2017,"Rondonia","mar",21,"01/01/2017",27.35,0,1.8,25.4
"5081",1998,"Rondonia","apr",0,"01/01/1998",0,0,4.9,16.8
"5082",1999,"Rondonia","apr",3,"01/01/1999",0,0,4,19.2
"5083",2000,"Rondonia","apr",0,"01/01/2000",4.69,0,1.3,23.9
"5084",2001,"Rondonia","apr",0,"01/01/2001",48.55,0,3.1,11.7
"5085",2002,"Rondonia","apr",3,"01/01/2002",58.3,0,4.9,22.8
"5086",2003,"Rondonia","apr",10,"01/01/2003",2.44,0,4.5,12.9
"5087",2004,"Rondonia","apr",14,"01/01/2004",0,0,1.8,20.6
"5088",2005,"Rondonia","apr",7,"01/01/2005",56.04,0,3.6,20.5
"5089",2006,"Rondonia","apr",0,"01/01/2006",0,0,8.5,14.8
"5090",2007,"Rondonia","apr",0,"01/01/2007",30.32,0,1.8,23.7
"5091",2008,"Rondonia","apr",8,"01/01/2008",0,0,5.4,11.8
"5092",2009,"Rondonia","apr",3,"01/01/2009",0,0,4.5,18.8
"5093",2010,"Rondonia","apr",19,"01/01/2010",24.23,0,4,15.4
"5094",2011,"Rondonia","apr",8,"01/01/2011",0,0,9.4,13.8
"5095",2012,"Rondonia","apr",12,"01/01/2012",0,0,1.8,24.2
"5096",2013,"Rondonia","apr",9,"01/01/2013",6.1,0,3.6,19.2
"5097",2014,"Rondonia","apr",15,"01/01/2014",13.99,0,5.8,20.1
"5098",2015,"Rondonia","apr",15,"01/01/2015",1.36,0,4.5,27.7
"5099",2016,"Rondonia","apr",59,"01/01/2016",0.09,0,3.1,19.3
"5100",2017,"Rondonia","apr",19,"01/01/2017",0,0,4,20.7
"5101",1998,"Rondonia","may",0,"01/01/1998",174.63,0,6.3,26.2
"5102",1999,"Rondonia","may",3,"01/01/1999",49.59,0,4.5,20.1
"5103",2000,"Rondonia","may",13,"01/01/2000",0,0,4,22.1
"5104",2001,"Rondonia","may",5,"01/01/2001",0,0,5.4,17.7
"5105",2002,"Rondonia","may",10,"01/01/2002",0,0,2.2,23.7
"5106",2003,"Rondonia","may",21,"01/01/2003",3.95,0,1.3,21.4
"5107",2004,"Rondonia","may",9,"01/01/2004",10.73,0,5.8,19.4
"5108",2005,"Rondonia","may",38,"01/01/2005",0,0,4,16.1
"5109",2006,"Rondonia","may",7,"01/01/2006",8.31,0,5.8,15.8
"5110",2007,"Rondonia","may",4,"01/01/2007",1.95,0,4,11.8
"5111",2008,"Rondonia","may",1,"01/01/2008",0,0,1.3,16.1
"5112",2009,"Rondonia","may",6,"01/01/2009",3.5,0,1.8,18.1
"5113",2010,"Rondonia","may",41,"01/01/2010",8.85,0,8,26.8
"5114",2011,"Rondonia","may",54,"01/01/2011",0,0,4.9,18.3
"5115",2012,"Rondonia","may",22,"01/01/2012",1.63,0,0.4,20.8
"5116",2013,"Rondonia","may",9,"01/01/2013",2.07,0,4.5,19.8
"5117",2014,"Rondonia","may",28,"01/01/2014",54.29,0,4.9,22.6
"5118",2015,"Rondonia","may",13,"01/01/2015",28.19,0,5.4,26.9
"5119",2016,"Rondonia","may",44,"01/01/2016",46.7,0,5.4,15.9
"5120",2017,"Rondonia","may",31,"01/01/2017",10.73,0,4,20.8
"5121",1998,"Rondonia","jun",26,"01/01/1998",95.18,0,2.2,23.7
"5122",1999,"Rondonia","jun",10,"01/01/1999",0,0,6.3,15.8
"5123",2000,"Rondonia","jun",54,"01/01/2000",154.88,0,4.9,19.4
"5124",2001,"Rondonia","jun",31,"01/01/2001",0,0,3.1,19.8
"5125",2002,"Rondonia","jun",141,"01/01/2002",26,0,4.5,12.4
"5126",2003,"Rondonia","jun",74,"01/01/2003",2.13,0,2.2,10.1
"5127",2004,"Rondonia","jun",151,"01/01/2004",0.76,0,2.7,15.9
"5128",2005,"Rondonia","jun",153,"01/01/2005",2.07,0,4,24.2
"5129",2006,"Rondonia","jun",40,"01/01/2006",1.9,0,5.4,17.8
"5130",2007,"Rondonia","jun",71,"01/01/2007",26.13,0,2.7,10.5
"5131",2008,"Rondonia","jun",11,"01/01/2008",0,0,7.2,18.4
"5132",2009,"Rondonia","jun",13,"01/01/2009",1.61,0,4.5,17.4
"5133",2010,"Rondonia","jun",44,"01/01/2010",0,0,3.6,17.7
"5134",2011,"Rondonia","jun",130,"01/01/2011",11.32,0,5.8,28
"5135",2012,"Rondonia","jun",32,"01/01/2012",24.23,0,5.8,22.1
"5136",2013,"Rondonia","jun",22,"01/01/2013",0,0,4,19.3
"5137",2014,"Rondonia","jun",92,"01/01/2014",8.24,0,2.2,24.2
"5138",2015,"Rondonia","jun",119,"01/01/2015",1.43,0,2.7,19
"5139",2016,"Rondonia","jun",170,"01/01/2016",0,0,4.5,13.9
"5140",2017,"Rondonia","jun",192,"01/01/2017",4.88,0,4,18.2
"5141",1998,"Rondonia","jul",365,"01/01/1998",0,0,2.2,25.5
"5142",1999,"Rondonia","jul",135,"01/01/1999",1.43,0,8.9,10.2
"5143",2000,"Rondonia","jul",117,"01/01/2000",6.04,0,5.8,8.2
"5144",2001,"Rondonia","jul",74,"01/01/2001",0,0,3.6,13.9
"5145",2002,"Rondonia","jul",539,"01/01/2002",9.77,0,2.2,20.1
"5146",2003,"Rondonia","jul",516,"01/01/2003",6.38,0,4,31
"5147",2004,"Rondonia","jul",1.233,"01/01/2004",1.58,0,3.6,16.2
"5148",2005,"Rondonia","jul",798,"01/01/2005",9.71,0,4.5,10.4
"5149",2006,"Rondonia","jul",314,"01/01/2006",0,0,7.2,13.7
"5150",2007,"Rondonia","jul",187,"01/01/2007",0,0,4.5,8
"5151",2008,"Rondonia","jul",138,"01/01/2008",6.36,0,2.2,10.9
"5152",2009,"Rondonia","jul",110,"01/01/2009",0,0,7.6,23.4
"5153",2010,"Rondonia","jul",747,"01/01/2010",0,0,2.7,20.6
"5154",2011,"Rondonia","jul",293,"01/01/2011",0,0,2.2,21.6
"5155",2012,"Rondonia","jul",205,"01/01/2012",6.83,0,1.8,19.3
"5156",2013,"Rondonia","jul",117,"01/01/2013",0,0,5.4,23
"5157",2014,"Rondonia","jul",192,"01/01/2014",2.51,0,5.4,11.7
"5158",2015,"Rondonia","jul",423,"01/01/2015",2.51,0,6.7,13.8
"5159",2016,"Rondonia","jul",969,"01/01/2016",0,0,3.1,27.9
"5160",2017,"Rondonia","jul",1.28,"01/01/2017",0,0,4.9,24.3
"5161",1998,"Rondonia","aug",2.254,"01/01/1998",0,0.2,1.3,21.9
"5162",1999,"Rondonia","aug",1.976,"01/01/1999",4.25,0,3.1,19.7
"5163",2000,"Rondonia","aug",2.197,"01/01/2000",0,0,2.2,28.7
"5164",2001,"Rondonia","aug",2.132,"01/01/2001",0,0,1.3,26.1
"5165",2002,"Rondonia","aug",3.465,"01/01/2002",0,0,4,31
"5166",2003,"Rondonia","aug",7.06,"01/01/2003",22.03,0,3.6,23.4
"5167",2004,"Rondonia","aug",6.893,"01/01/2004",0,0,1.8,22.8
"5168",2005,"Rondonia","aug",6.672,"01/01/2005",1.1,0,2.7,11.3
"5169",2006,"Rondonia","aug",3.124,"01/01/2006",5.39,0,3.1,24.1
"5170",2007,"Rondonia","aug",4.786,"01/01/2007",7.36,0,7.6,11.5
"5171",2008,"Rondonia","aug",1.251,"01/01/2008",1.1,0,7.6,15.5
"5172",2009,"Rondonia","aug",484,"01/01/2009",0,0,1.3,16.6
"5173",2010,"Rondonia","aug",4.388,"01/01/2010",0,0,4.9,15.7
"5174",2011,"Rondonia","aug",1.161,"01/01/2011",0,0,4.9,18.8
"5175",2012,"Rondonia","aug",2.209,"01/01/2012",13.05,0,4,21.3
"5176",2013,"Rondonia","aug",885,"01/01/2013",0,0,0.9,27.9
"5177",2014,"Rondonia","aug",3.038,"01/01/2014",0,0,2.2,19.4
"5178",2015,"Rondonia","aug",3.762,"01/01/2015",2.44,0,3.6,22.9
"5179",2016,"Rondonia","aug",3.675,"01/01/2016",24.23,0,3.6,10.4
"5180",2017,"Rondonia","aug",4.287,"01/01/2017",0,0,1.8,29.2
"5181",1998,"Rondonia","sep",3.753,"01/01/1998",0.36,0,1.3,15.4
"5182",1999,"Rondonia","sep",3.062,"01/01/1999",2.74,0,2.7,21.6
"5183",2000,"Rondonia","sep",2.438,"01/01/2000",5.38,0,2.7,19.6
"5184",2001,"Rondonia","sep",1.927,"01/01/2001",2.14,0,3.1,13.4
"5185",2002,"Rondonia","sep",7.067,"01/01/2002",2.55,0,1.8,18.9
"5186",2003,"Rondonia","sep",6.89,"01/01/2003",0,0,5.4,25.4
"5187",2004,"Rondonia","sep",13.05,"01/01/2004",5.65,0,2.2,26.3
"5188",2005,"Rondonia","sep",13.972,"01/01/2005",3.2,0,3.6,30.2
"5189",2006,"Rondonia","sep",9.92,"01/01/2006",0,0,3.1,22.3
"5190",2007,"Rondonia","sep",6.832,"01/01/2007",3.64,0,4.9,21.1
"5191",2008,"Rondonia","sep",3.726,"01/01/2008",2.64,0,2.7,27.9
"5192",2009,"Rondonia","sep",1.869,"01/01/2009",2.29,0,5.8,12.4
"5193",2010,"Rondonia","sep",4.893,"01/01/2010",0,0,1.8,27.9
"5194",2011,"Rondonia","sep",1.782,"01/01/2011",30.18,0,4,20.7
"5195",2012,"Rondonia","sep",2.471,"01/01/2012",0,6.4,4.9,8.3
"5196",2013,"Rondonia","sep",1.776,"01/01/2013",37.02,0,1.8,18.7
"5197",2014,"Rondonia","sep",2.8,"01/01/2014",6.38,0,6.3,14.4
"5198",2015,"Rondonia","sep",6.129,"01/01/2015",3.63,0,9.4,11.6
"5199",2016,"Rondonia","sep",4.208,"01/01/2016",3.3,0,7.2,17.4
"5200",2017,"Rondonia","sep",5.638,"01/01/2017",0,0,3.1,11.3
"5201",1998,"Rondonia","oct",483,"01/01/1998",11.24,0,4.5,17.4
"5202",1999,"Rondonia","oct",1.884,"01/01/1999",0,0,5.8,24.9
"5203",2000,"Rondonia","oct",644,"01/01/2000",0,0,4,24.1
"5204",2001,"Rondonia","oct",796,"01/01/2001",0,0,2.2,18.4
"5205",2002,"Rondonia","oct",3.554,"01/01/2002",0,0,6.7,23.4
"5206",2003,"Rondonia","oct",4.962,"01/01/2003",0,0,5.8,8.7
"5207",2004,"Rondonia","oct",3.094,"01/01/2004",8.02,0,1.8,33.1
"5208",2005,"Rondonia","oct",2.559,"01/01/2005",2.01,0,3.1,21
"5209",2006,"Rondonia","oct",1.148,"01/01/2006",0,0,4.5,15.9
"5210",2007,"Rondonia","oct",2.023,"01/01/2007",0,0,8.5,16.6
"5211",2008,"Rondonia","oct",1.482,"01/01/2008",1.46,0,3.1,24.8
"5212",2009,"Rondonia","oct",1.444,"01/01/2009",0,0,4,24.2
"5213",2010,"Rondonia","oct",1.307,"01/01/2010",0,0,2.7,20.5
"5214",2011,"Rondonia","oct",822,"01/01/2011",4.42,0,5.8,11.6
"5215",2012,"Rondonia","oct",1.229,"01/01/2012",0,0,2.2,15.9
"5216",2013,"Rondonia","oct",555,"01/01/2013",6.3,0,5.4,23.3
"5217",2014,"Rondonia","oct",1.063,"01/01/2014",1.75,0,6.3,23.9
"5218",2015,"Rondonia","oct",2.598,"01/01/2015",2.57,0,6.3,26.8
"5219",2016,"Rondonia","oct",1.844,"01/01/2016",8.68,0,3.6,26.4
"5220",2017,"Rondonia","oct",2.19,"01/01/2017",0.52,0,4.9,30.2
"5221",1998,"Rondonia","nov",3,"01/01/1998",0,0,4,5.1
"5222",1999,"Rondonia","nov",41,"01/01/1999",0,0,2.2,21.6
"5223",2000,"Rondonia","nov",13,"01/01/2000",0,0,3.6,21.2
"5224",2001,"Rondonia","nov",91,"01/01/2001",0,0,4.5,28.7
"5225",2002,"Rondonia","nov",639,"01/01/2002",8.59,0,4.9,15.1
"5226",2003,"Rondonia","nov",526,"01/01/2003",7.73,0,3.6,20.1
"5227",2004,"Rondonia","nov",452,"01/01/2004",5.44,0,7.2,15.4
"5228",2005,"Rondonia","nov",465,"01/01/2005",0.54,0,4,27.4
"5229",2006,"Rondonia","nov",253,"01/01/2006",0,0,4,14.2
"5230",2007,"Rondonia","nov",53,"01/01/2007",30.18,0,2.2,18
"5231",2008,"Rondonia","nov",78,"01/01/2008",0,0,3.6,17.3
"5232",2009,"Rondonia","nov",128,"01/01/2009",23.41,0,5.8,19.5
"5233",2010,"Rondonia","nov",238,"01/01/2010",0,0,3.6,30.2
"5234",2011,"Rondonia","nov",245,"01/01/2011",46.7,0,3.6,26.4
"5235",2012,"Rondonia","nov",174,"01/01/2012",0,0,3.1,27.8
"5236",2013,"Rondonia","nov",108,"01/01/2013",0,0,7.6,14.7
"5237",2014,"Rondonia","nov",202,"01/01/2014",0,0,4.9,18.2
"5238",2015,"Rondonia","nov",1.002,"01/01/2015",0.68,0,4.9,23.3
"5239",2016,"Rondonia","nov",401,"01/01/2016",3.78,0,3.1,17.2
"5240",2017,"Rondonia","nov",372,"01/01/2017",1090.84,0,3.1,16.4
"5241",1998,"Rondonia","dec",33,"01/01/1998",0,0,5.4,18
"5242",1999,"Rondonia","dec",0,"01/01/1999",0,0,3.6,18.4
"5243",2000,"Rondonia","dec",7,"01/01/2000",0,0,4.9,17.3
"5244",2001,"Rondonia","dec",1,"01/01/2001",0,0,4,17
"5245",2002,"Rondonia","dec",91,"01/01/2002",0,0,2.7,19.8
"5246",2003,"Rondonia","dec",214,"01/01/2003",0.41,0,3.6,23.3
"5247",2004,"Rondonia","dec",208,"01/01/2004",0,0,3.1,24.1
"5248",2005,"Rondonia","dec",36,"01/01/2005",0.72,0,2.7,8.8
"5249",2006,"Rondonia","dec",4,"01/01/2006",3.63,0,5.8,19.6
"5250",2007,"Rondonia","dec",6,"01/01/2007",0,0,0.9,25.7
"5251",2008,"Rondonia","dec",2,"01/01/2008",37.71,0,4.9,26.4
"5252",2009,"Rondonia","dec",9,"01/01/2009",9.41,0,1.3,17.6
"5253",2010,"Rondonia","dec",158,"01/01/2010",3.78,0,4.5,19.1
"5254",2011,"Rondonia","dec",37,"01/01/2011",30.18,0,3.1,20.7
"5255",2012,"Rondonia","dec",50,"01/01/2012",0,0,6.3,19.5
"5256",2013,"Rondonia","dec",143,"01/01/2013",0,0,1.8,9.8
"5257",2014,"Rondonia","dec",144,"01/01/2014",4.4,0,5.8,21.6
