"","year","state","month","number","date","area","rain","wind","temp"
"5343",2001,"Roraima","may",9,"01/01/2001",0,0,3.1,25.9
"5344",2002,"Roraima","may",0,"01/01/2002",0,0,4.5,22.8
"5345",2003,"Roraima","may",0,"01/01/2003",0,0,3.1,10.3
"5346",2004,"Roraima","may",2,"01/01/2004",7.48,0,5.8,11.2
"5347",2005,"Roraima","may",1,"01/01/2005",30.32,0,7.6,11
"5348",2006,"Roraima","may",0,"01/01/2006",0,0,3.1,19.8
"5349",2007,"Roraima","may",0,"01/01/2007",0,0,2.7,25.9
"5350",2008,"Roraima","may",8,"01/01/2008",0,0,4.9,13.4
"5351",2009,"Roraima","may",219,"01/01/2009",8.12,0,4,18.4
"5352",2010,"Roraima","may",3,"01/01/2010",9.27,0,4.5,24.1
"5353",2011,"Roraima","may",4,"01/01/2011",82.75,0,1.8,12.7
"5354",2012,"Roraima","may",18,"01/01/2012",0,0,3.1,18
"5355",2013,"Roraima","may",4,"01/01/2013",5.33,0,3.6,10.6
"5356",2014,"Roraima","may",58,"01/01/2014",8.02,0,7.6,15.9
"5357",2015,"Roraima","may",12,"01/01/2015",0,0,4,27.7
"5358",2016,"Roraima","may",22,"01/01/2016",0,0,1.3,17.4
"5359",2017,"Roraima","may",29,"01/01/2017",0,0,5.4,11.3
"5360",1998,"Roraima","jun",0,"01/01/1998",6.58,0,4,29.3
"5361",1999,"Roraima","jun",3,"01/01/1999",0,0,3.1,16.6
"5362",2000,"Roraima","jun",0,"01/01/2000",26.13,0,4.9,23.8
"5363",2001,"Roraima","jun",1,"01/01/2001",16.33,0,2.7,15.4
"5364",2002,"Roraima","jun",0,"01/01/2002",0,0,4,17.8
"5365",2003,"Roraima","jun",0,"01/01/2003",0,0,2.2,19.3
"5366",2004,"Roraima","jun",6,"01/01/2004",0,0,2.2,14.2
"5367",2005,"Roraima","jun",5,"01/01/2005",0,0.2,5.8,10.4
"5368",2006,"Roraima","jun",0,"01/01/2006",0,0,6.7,24.2
"5369",2007,"Roraima","jun",1,"01/01/2007",0,0,3.1,24.6
"5370",2008,"Roraima","jun",0,"01/01/2008",0,0,2.2,22.2
"5371",2009,"Roraima","jun",16,"01/01/2009",0,0,3.1,22.6
"5372",2010,"Roraima","jun",0,"01/01/2010",27.35,0,6.7,28
"5373",2011,"Roraima","jun",6,"01/01/2011",23.41,0,3.6,20.7
"5374",2012,"Roraima","jun",22,"01/01/2012",0,0,3.6,30.8
"5375",2013,"Roraima","jun",6,"01/01/2013",54.29,0,4,12.8
"5376",2014,"Roraima","jun",4,"01/01/2014",3.71,0,3.1,20.1
"5377",2015,"Roraima","jun",3,"01/01/2015",0.41,0,2.2,32.6
"5378",2016,"Roraima","jun",7,"01/01/2016",0,0,3.6,20.3
"5379",2017,"Roraima","jun",4,"01/01/2017",0,0,2.2,27.8
"5380",1998,"Roraima","jul",1,"01/01/1998",1.61,0,6.3,23.4
"5381",1999,"Roraima","jul",4,"01/01/1999",0,0,4.9,10.4
"5382",2000,"Roraima","jul",0,"01/01/2000",0,0,7.6,25.9
"5383",2001,"Roraima","jul",1,"01/01/2001",6.83,0,3.6,25
"5384",2002,"Roraima","jul",7,"01/01/2002",0,0,0.9,18.2
"5385",2003,"Roraima","jul",0,"01/01/2003",0,0,4,15.9
"5386",2004,"Roraima","jul",2,"01/01/2004",0,0,3.1,14.2
"5387",2005,"Roraima","jul",2,"01/01/2005",3.63,0,4,25
"5388",2006,"Roraima","jul",0,"01/01/2006",39.35,0,4.5,17.1
"5389",2007,"Roraima","jul",3,"01/01/2007",0,0,2.7,24.8
"5390",2008,"Roraima","jul",0,"01/01/2008",70.32,0,3.1,18.7
"5391",2009,"Roraima","jul",18,"01/01/2009",0,0,3.1,21
"5392",2010,"Roraima","jul",1,"01/01/2010",7.3,0,2.2,24.6
"5393",2011,"Roraima","jul",9,"01/01/2011",39.35,0,6.7,5.1
"5394",2012,"Roraima","jul",2,"01/01/2012",0.68,0,5.4,18
"5395",2013,"Roraima","jul",4,"01/01/2013",1.76,0,2.7,16.8
"5396",2014,"Roraima","jul",9,"01/01/2014",0,0,7.6,11.2
"5397",2015,"Roraima","jul",5,"01/01/2015",0,0,4,23.3
"5398",2016,"Roraima","jul",0,"01/01/2016",0,0,2.7,17.3
"5399",2017,"Roraima","jul",3,"01/01/2017",0,0,3.1,23.9
"5400",1998,"Roraima","aug",0,"01/01/1998",0,0,2.2,30.8
"5401",1999,"Roraima","aug",1,"01/01/1999",0,0,4,31
"5402",2000,"Roraima","aug",9,"01/01/2000",0,0,4.5,19.8
"5403",2001,"Roraima","aug",4,"01/01/2001",4.88,0,2.2,18.2
"5404",2002,"Roraima","aug",7,"01/01/2002",0,0,4.9,13.8
"5405",2003,"Roraima","aug",2,"01/01/2003",0,0,3.6,22.8
"5406",2004,"Roraima","aug",18,"01/01/2004",36.85,0,3.1,18
"5407",2005,"Roraima","aug",9,"01/01/2005",1.75,0,4,26.4
"5408",2006,"Roraima","aug",4,"01/01/2006",0,0,5.8,17.8
"5409",2007,"Roraima","aug",2,"01/01/2007",5.97,0,2.2,15.1
"5410",2008,"Roraima","aug",4,"01/01/2008",11.06,0,5.8,15.2
"5411",2009,"Roraima","aug",29,"01/01/2009",0,0,5.4,23.4
"5412",2010,"Roraima","aug",3,"01/01/2010",0,0,3.1,10.1
"5413",2011,"Roraima","aug",39,"01/01/2011",0,0,3.1,21.7
"5414",2012,"Roraima","aug",4,"01/01/2012",0,0,4,18
"5415",2013,"Roraima","aug",3,"01/01/2013",3.71,0,2.7,21.9
"5416",2014,"Roraima","aug",12,"01/01/2014",24.59,0,4.5,11.8
"5417",2015,"Roraima","aug",11,"01/01/2015",32.07,0,5.8,13.8
"5418",2016,"Roraima","aug",11,"01/01/2016",0,0,4.9,9.8
"5419",2017,"Roraima","aug",35,"01/01/2017",24.23,0,2.2,20.2
"5420",1998,"Roraima","sep",2,"01/01/1998",30.32,0,5.4,19.9
"5421",1999,"Roraima","sep",3,"01/01/1999",1.56,0,7.6,28.9
"5422",2000,"Roraima","sep",12,"01/01/2000",31.86,0,4.5,14.9
"5423",2001,"Roraima","sep",1,"01/01/2001",1.26,0,4,18.2
"5424",2002,"Roraima","sep",48,"01/01/2002",0,0,4.5,17.3
"5425",2003,"Roraima","sep",6,"01/01/2003",1.72,0,5.4,21
"5426",2004,"Roraima","sep",9,"01/01/2004",0,0,6.3,20.6
"5427",2005,"Roraima","sep",72,"01/01/2005",0.96,0,4.9,5.1
"5428",2006,"Roraima","sep",40,"01/01/2006",4.62,0,3.6,22.1
"5429",2007,"Roraima","sep",9,"01/01/2007",15.45,0,2.2,6.7
"5430",2008,"Roraima","sep",17,"01/01/2008",0,0,6.7,8.9
"5431",2009,"Roraima","sep",117,"01/01/2009",0.47,0,5.4,2.2
"5432",2010,"Roraima","sep",18,"01/01/2010",0.43,0,4,6.7
"5433",2011,"Roraima","sep",53,"01/01/2011",0,0,5.4,21.8
"5434",2012,"Roraima","sep",67,"01/01/2012",1.61,0,2.2,17.8
"5435",2013,"Roraima","sep",18,"01/01/2013",0,0,2.2,4.2
"5436",2014,"Roraima","sep",67,"01/01/2014",0,0,3.1,24.8
"5437",2015,"Roraima","sep",77,"01/01/2015",0,0,3.6,16.8
"5438",2016,"Roraima","sep",19,"01/01/2016",0.33,0,5.8,5.8
"5439",2017,"Roraima","sep",43,"01/01/2017",0.9,0,4.9,8.8
"5440",1998,"Roraima","oct",1,"01/01/1998",11.53,0,4.9,17.3
"5441",1999,"Roraima","oct",10,"01/01/1999",48.55,0,2.2,22.6
"5442",2000,"Roraima","oct",25,"01/01/2000",0,0,4.5,19.3
"5443",2001,"Roraima","oct",13,"01/01/2001",7.3,0,2.2,20.1
"5444",2002,"Roraima","oct",191,"01/01/2002",0,0,2.2,10.3
"5445",2003,"Roraima","oct",14,"01/01/2003",0,0,4,24
"5446",2004,"Roraima","oct",53,"01/01/2004",0,0,2.7,23.7
"5447",2005,"Roraima","oct",88,"01/01/2005",10.73,0,6.3,21.5
"5448",2006,"Roraima","oct",135,"01/01/2006",0,0,5.4,20.2
"5449",2007,"Roraima","oct",15,"01/01/2007",0,0,3.6,14.9
"5450",2008,"Roraima","oct",78,"01/01/2008",0,0,3.1,16.6
"5451",2009,"Roraima","oct",197,"01/01/2009",1.64,0,7.6,7.5
"5452",2010,"Roraima","oct",64,"01/01/2010",8,0,3.1,12.4
"5453",2011,"Roraima","oct",65,"01/01/2011",70.32,0,2.7,11.8
"5454",2012,"Roraima","oct",152,"01/01/2012",37.71,0,3.6,20.8
"5455",2013,"Roraima","oct",63,"01/01/2013",0,0,4.5,11.4
"5456",2014,"Roraima","oct",61,"01/01/2014",0,0,7.2,20.6
"5457",2015,"Roraima","oct",181,"01/01/2015",0,0,3.1,18
"5458",2016,"Roraima","oct",101,"01/01/2016",0,0,2.7,17.4
"5459",2017,"Roraima","oct",156,"01/01/2017",42.87,0,3.6,28.2
"5460",1998,"Roraima","nov",1,"01/01/1998",1.63,0,2.2,15.9
"5461",1999,"Roraima","nov",15,"01/01/1999",0,0,5.8,21.2
"5462",2000,"Roraima","nov",32,"01/01/2000",0,0,3.6,23.1
"5463",2001,"Roraima","nov",76,"01/01/2001",1.09,0,1.8,10.3
"5464",2002,"Roraima","nov",133,"01/01/2002",3.71,0,3.6,18
"5465",2003,"Roraima","nov",27,"01/01/2003",0,0,4.9,9
"5466",2004,"Roraima","nov",135,"01/01/2004",0,0,4.5,24.1
"5467",2005,"Roraima","nov",135,"01/01/2005",3.09,0,3.6,17.9
"5468",2006,"Roraima","nov",26,"01/01/2006",0,0,2.7,20.2
"5469",2007,"Roraima","nov",112,"01/01/2007",1.64,0,5.4,25.4
"5470",2008,"Roraima","nov",39,"01/01/2008",13.7,0,4,19.9
"5471",2009,"Roraima","nov",312,"01/01/2009",0,0,4.9,19.6
"5472",2010,"Roraima","nov",27,"01/01/2010",1.26,0,4.5,18.9
"5473",2011,"Roraima","nov",121,"01/01/2011",0,0,7.6,12.7
"5474",2012,"Roraima","nov",187,"01/01/2012",7.48,0,4,15.9
"5475",2013,"Roraima","nov",106,"01/01/2013",0,0,3.6,21
"5476",2014,"Roraima","nov",143,"01/01/2014",0,0,4.9,26.4
"5477",2015,"Roraima","nov",280,"01/01/2015",0,0,2.7,22.8
"5478",2016,"Roraima","nov",71,"01/01/2016",103.39,0,2.7,18.7
"5479",2017,"Roraima","nov",327,"01/01/2017",0,0,4.5,8.8
"5480",1998,"Roraima","dec",16,"01/01/1998",4.53,0,4.5,17.2
"5481",1999,"Roraima","dec",35,"01/01/1999",3.95,0,7.6,4.6
"5482",2000,"Roraima","dec",77,"01/01/2000",1.19,0,3.6,17.4
"5483",2001,"Roraima","dec",76,"01/01/2001",1.52,0,6.3,15.9
"5484",2002,"Roraima","dec",199,"01/01/2002",0,0,4.5,23.6
"5485",2003,"Roraima","dec",157,"01/01/2003",0,0,4,22.8
"5486",2004,"Roraima","dec",160,"01/01/2004",6.1,0,3.6,21.6
"5487",2005,"Roraima","dec",71,"01/01/2005",0,0,7.6,5.5
"5488",2006,"Roraima","dec",101,"01/01/2006",3.2,0,3.6,24.6
"5489",2007,"Roraima","dec",8,"01/01/2007",0,0,4.5,21.5
"5490",2008,"Roraima","dec",5,"01/01/2008",0,0,2.7,19.3
"5491",2009,"Roraima","dec",290,"01/01/2009",0,0,4.9,19.3
"5492",2010,"Roraima","dec",73,"01/01/2010",0.95,0,1.8,12.9
"5493",2011,"Roraima","dec",249,"01/01/2011",0,0,0.9,22.8
"5494",2012,"Roraima","dec",78,"01/01/2012",0,0,5.4,23.2
"5495",2013,"Roraima","dec",65,"01/01/2013",2.57,0,2.2,15.6
"5496",2014,"Roraima","dec",277,"01/01/2014",4.4,0,7.2,8.2
"5497",2015,"Roraima","dec",304,"01/01/2015",26,0,3.1,26.4
"5498",2016,"Roraima","dec",136,"01/01/2016",0,0,4.9,19.2
"5499",1998,"Santa Catarina","jan",0,"01/01/1998",103.39,0,3.1,19.4
"5500",1999,"Santa Catarina","jan",11,"01/01/1999",11.24,0,3.1,25.4
"5501",2000,"Santa Catarina","jan",14,"01/01/2000",0,0,2.7,15.7
"5502",2001,"Santa Catarina","jan",11,"01/01/2001",0,0,2.2,21.4
"5503",2002,"Santa Catarina","jan",22,"01/01/2002",2.18,0,4.9,28.7
"5504",2003,"Santa Catarina","jan",45,"01/01/2003",0,0,3.1,16.7
"5505",2004,"Santa Catarina","jan",37,"01/01/2004",2.74,0,7.6,19.6
"5506",2005,"Santa Catarina","jan",46,"01/01/2005",174.63,0,4,16.4
"5507",2006,"Santa Catarina","jan",41,"01/01/2006",0,0,3.1,19.4
"5508",2007,"Santa Catarina","jan",9,"01/01/2007",39.35,0,3.6,13.4
"5509",2008,"Santa Catarina","jan",25,"01/01/2008",0,0,1.3,23.8
"5510",2009,"Santa Catarina","jan",21,"01/01/2009",0.33,0,2.7,20.6
"5511",2010,"Santa Catarina","jan",2,"01/01/2010",0,0,4.5,16.8
"5512",2011,"Santa Catarina","jan",9,"01/01/2011",26.13,0,8,4.8
"5513",2012,"Santa Catarina","jan",14,"01/01/2012",0.21,0,1.8,26.4
"5514",2013,"Santa Catarina","jan",18,"01/01/2013",86.45,0,2.2,20.5
"5515",2014,"Santa Catarina","jan",58,"01/01/2014",1.07,0,2.2,14.7
"5516",2015,"Santa Catarina","jan",28,"01/01/2015",3.78,0,1.8,17.1
"5517",2016,"Santa Catarina","jan",53,"01/01/2016",0,0,5.4,17.4
"5518",2017,"Santa Catarina","jan",46,"01/01/2017",17.85,0,2.7,20.4
"5519",1998,"Santa Catarina","feb",0,"01/01/1998",2.14,0,9.4,27.2
"5520",1999,"Santa Catarina","feb",2,"01/01/1999",0,0,6.3,21.6
"5521",2000,"Santa Catarina","feb",8,"01/01/2000",0,0,1.3,26.1
"5522",2001,"Santa Catarina","feb",0,"01/01/2001",0,0,4,20.3
"5523",2002,"Santa Catarina","feb",5,"01/01/2002",0,0,5.4,19
"5524",2003,"Santa Catarina","feb",43,"01/01/2003",6.36,0,0.9,15.4
"5525",2004,"Santa Catarina","feb",29,"01/01/2004",0,0,3.1,22.3
"5526",2005,"Santa Catarina","feb",46,"01/01/2005",11.32,0,6.3,21.9
"5527",2006,"Santa Catarina","feb",18,"01/01/2006",1.36,0,5.4,27.4
"5528",2007,"Santa Catarina","feb",14,"01/01/2007",1.46,0,6.7,15.5
"5529",2008,"Santa Catarina","feb",29,"01/01/2008",0,0,5.4,25.9
"5530",2009,"Santa Catarina","feb",7,"01/01/2009",3.05,0,4,19.1
"5531",2010,"Santa Catarina","feb",15,"01/01/2010",0,0,7.6,15.2
"5532",2011,"Santa Catarina","feb",1,"01/01/2011",0,0,5.8,20.7
"5533",2012,"Santa Catarina","feb",13,"01/01/2012",61.13,0,4,18.6
"5534",2013,"Santa Catarina","feb",12,"01/01/2013",0.21,0,4,19.3
"5535",2014,"Santa Catarina","feb",27,"01/01/2014",10.01,0,4,12.4
"5536",2015,"Santa Catarina","feb",23,"01/01/2015",71.3,0,2.2,20.4
"5537",2016,"Santa Catarina","feb",10,"01/01/2016",18.3,0,3.1,14.7
"5538",2017,"Santa Catarina","feb",31,"01/01/2017",5.33,0,4.9,19.3
"5539",1998,"Santa Catarina","mar",0,"01/01/1998",0,0,1.8,17.4
"5540",1999,"Santa Catarina","mar",7,"01/01/1999",0,0,5.8,17.4
"5541",2000,"Santa Catarina","mar",46,"01/01/2000",0,0,1.8,19.7
"5542",2001,"Santa Catarina","mar",1,"01/01/2001",17.2,0,3.1,27.9
"5543",2002,"Santa Catarina","mar",12,"01/01/2002",2.13,0,6.3,18.2
"5544",2003,"Santa Catarina","mar",58,"01/01/2003",0,0,0.9,5.3
"5545",2004,"Santa Catarina","mar",73,"01/01/2004",0,0,4.9,23.9
"5546",2005,"Santa Catarina","mar",92,"01/01/2005",0,0,2.7,9.3
"5547",2006,"Santa Catarina","mar",48,"01/01/2006",2.03,0,4,15.1
"5548",2007,"Santa Catarina","mar",23,"01/01/2007",7.04,0,1.8,20.1
"5549",2008,"Santa Catarina","mar",14,"01/01/2008",0,0,1.8,30.6
"5550",2009,"Santa Catarina","mar",33,"01/01/2009",42.87,0,4.9,22.9
"5551",2010,"Santa Catarina","mar",9,"01/01/2010",0,0,5.4,14
"5552",2011,"Santa Catarina","mar",8,"01/01/2011",0,0,5.4,17.7
"5553",2012,"Santa Catarina","mar",65,"01/01/2012",0,0,2.7,32.6
"5554",2013,"Santa Catarina","mar",14,"01/01/2013",2.93,0,3.1,19.6
"5555",2014,"Santa Catarina","mar",15,"01/01/2014",1.43,0,6.7,12.2
"5556",2015,"Santa Catarina","mar",37,"01/01/2015",1.12,0,5.4,17.7
"5557",2016,"Santa Catarina","mar",21,"01/01/2016",28.66,0,4,19.3
"5558",2017,"Santa Catarina","mar",12,"01/01/2017",0,0,3.1,23.3
"5559",1998,"Santa Catarina","apr",0,"01/01/1998",0,0,3.6,17.7
"5560",1999,"Santa Catarina","apr",0,"01/01/1999",0,0,3.1,6.7
"5561",2000,"Santa Catarina","apr",7,"01/01/2000",0,0,7.6,11.6
"5562",2001,"Santa Catarina","apr",1,"01/01/2001",6.44,0,3.1,24.3
"5563",2002,"Santa Catarina","apr",7,"01/01/2002",0.75,0,2.2,25.9
"5564",2003,"Santa Catarina","apr",120,"01/01/2003",5.44,0,4.5,24
"5565",2004,"Santa Catarina","apr",59,"01/01/2004",18.3,0,4.9,20.6
"5566",2005,"Santa Catarina","apr",25,"01/01/2005",0,0,1.8,20.1
"5567",2006,"Santa Catarina","apr",30,"01/01/2006",6.83,0,4,18.8
"5568",2007,"Santa Catarina","apr",2,"01/01/2007",0.52,0,5.8,13.8
"5569",2008,"Santa Catarina","apr",31,"01/01/2008",10.01,0,3.6,18.4
"5570",2009,"Santa Catarina","apr",57,"01/01/2009",6.43,0,2.2,21.1
"5571",2010,"Santa Catarina","apr",19,"01/01/2010",19.23,0,4,20.6
"5572",2011,"Santa Catarina","apr",5,"01/01/2011",0,0,2.2,17.2
"5573",2012,"Santa Catarina","apr",40,"01/01/2012",212.88,0,4.9,22.8
"5574",2013,"Santa Catarina","apr",46,"01/01/2013",0,0,2.7,20.9
"5575",2014,"Santa Catarina","apr",34,"01/01/2014",0,0,4.5,18.4
"5576",2015,"Santa Catarina","apr",32,"01/01/2015",1.1,0,6.3,17.6
"5577",2016,"Santa Catarina","apr",36,"01/01/2016",4.41,0,3.1,21.3
"5578",2017,"Santa Catarina","apr",26,"01/01/2017",31.86,0,4.5,20.5
"5579",1998,"Santa Catarina","may",0,"01/01/1998",4.4,0,2.7,15.7
"5580",1999,"Santa Catarina","may",1,"01/01/1999",0,0,9.4,21.2
"5581",2000,"Santa Catarina","may",0,"01/01/2000",0,0,4.9,30.8
"5582",2001,"Santa Catarina","may",2,"01/01/2001",6.36,6.4,3.1,16.2
"5583",2002,"Santa Catarina","may",3,"01/01/2002",0,0,5.4,30.2
"5584",2003,"Santa Catarina","may",84,"01/01/2003",3.07,0,2.7,25.3
"5585",2004,"Santa Catarina","may",2,"01/01/2004",3.71,0,4.5,20.4
"5586",2005,"Santa Catarina","may",21,"01/01/2005",0,0,4.9,11.6
"5587",2006,"Santa Catarina","may",33,"01/01/2006",7.73,0,6.3,17.6
"5588",2007,"Santa Catarina","may",2,"01/01/2007",0,0,2.2,11.7
"5589",2008,"Santa Catarina","may",15,"01/01/2008",28.74,0,3.1,24.3
"5590",2009,"Santa Catarina","may",33,"01/01/2009",0,0,5.8,10.2
"5591",2010,"Santa Catarina","may",1,"01/01/2010",2.93,0,3.1,16.8
"5592",2011,"Santa Catarina","may",16,"01/01/2011",0,0,3.1,21.1
"5593",2012,"Santa Catarina","may",60,"01/01/2012",0,0,2.2,20.9
"5594",2013,"Santa Catarina","may",52,"01/01/2013",1.94,0,4,23.7
"5595",2014,"Santa Catarina","may",42,"01/01/2014",0,0,0.9,28
"5596",2015,"Santa Catarina","may",70,"01/01/2015",0,0,1.8,20.3
"5597",2016,"Santa Catarina","may",26,"01/01/2016",0.33,0,3.6,22.3
"5598",2017,"Santa Catarina","may",36,"01/01/2017",0,0,4.5,24.3
"5599",1998,"Santa Catarina","jun",2,"01/01/1998",0,0,2.7,19.6
"5600",1999,"Santa Catarina","jun",0,"01/01/1999",34.36,0,4,20.9
"5601",2000,"Santa Catarina","jun",2,"01/01/2000",1.19,0,2.7,14.2
"5602",2001,"Santa Catarina","jun",1,"01/01/2001",0,0,3.6,22.5
"5603",2002,"Santa Catarina","jun",0,"01/01/2002",34.36,0,4.9,23.4
"5604",2003,"Santa Catarina","jun",68,"01/01/2003",0,0,0.9,17.2
"5605",2004,"Santa Catarina","jun",127,"01/01/2004",0,0,1.8,27.8
"5606",2005,"Santa Catarina","jun",58,"01/01/2005",103.39,0,8.5,5.1
"5607",2006,"Santa Catarina","jun",32,"01/01/2006",0,0,2.2,22.5
"5608",2007,"Santa Catarina","jun",11,"01/01/2007",1.12,0,2.2,21.4
"5609",2008,"Santa Catarina","jun",2,"01/01/2008",0,0,1.8,17.2
"5610",2009,"Santa Catarina","jun",14,"01/01/2009",0,0,2.7,20.6
"5611",2010,"Santa Catarina","jun",1,"01/01/2010",0,0,3.1,17.6
"5612",2011,"Santa Catarina","jun",26,"01/01/2011",1.47,0,5.8,23.4
"5613",2012,"Santa Catarina","jun",42,"01/01/2012",26.13,0,9.4,22.9
"5614",2013,"Santa Catarina","jun",31,"01/01/2013",1.1,0,4.5,18.6
"5615",2014,"Santa Catarina","jun",3,"01/01/2014",34.36,0,3.1,21.4
"5616",2015,"Santa Catarina","jun",104,"01/01/2015",20.03,0,5.8,13.8
"5617",2016,"Santa Catarina","jun",79,"01/01/2016",0,0,4.5,22.9
"5618",2017,"Santa Catarina","jun",70,"01/01/2017",0,0,3.1,11.5
"5619",1998,"Santa Catarina","jul",0,"01/01/1998",20.03,0,5.4,16.9
"5620",1999,"Santa Catarina","jul",2,"01/01/1999",0,0,3.1,17.4
"5621",2000,"Santa Catarina","jul",21,"01/01/2000",0,0,1.3,21.2
"5622",2001,"Santa Catarina","jul",5,"01/01/2001",0,0,2.2,19.6
"5623",2002,"Santa Catarina","jul",82,"01/01/2002",1.46,0,2.7,10.6
"5624",2003,"Santa Catarina","jul",43,"01/01/2003",0,0,4,19.1
"5625",2004,"Santa Catarina","jul",94,"01/01/2004",9.27,0,6.3,30.8
"5626",2005,"Santa Catarina","jul",90,"01/01/2005",0,0,2.2,19
"5627",2006,"Santa Catarina","jul",74,"01/01/2006",0,0,3.6,23
"5628",2007,"Santa Catarina","jul",12,"01/01/2007",34.36,0,4.9,17.1
"5629",2008,"Santa Catarina","jul",46,"01/01/2008",0,0,6.3,19.2
"5630",2009,"Santa Catarina","jul",26,"01/01/2009",2.18,0,3.1,15.4
"5631",2010,"Santa Catarina","jul",31,"01/01/2010",7.31,0,5.8,11.5
"5632",2011,"Santa Catarina","jul",31,"01/01/2011",0,0,7.6,4.2
"5633",2012,"Santa Catarina","jul",42,"01/01/2012",0,0,4.9,23.3
"5634",2013,"Santa Catarina","jul",69,"01/01/2013",1.47,0,4,10.6
"5635",2014,"Santa Catarina","jul",82,"01/01/2014",1.07,0,2.7,10.6
"5636",2015,"Santa Catarina","jul",45,"01/01/2015",39.35,0,2.2,25
"5637",2016,"Santa Catarina","jul",480,"01/01/2016",0,0,4.9,21.4
"5638",2017,"Santa Catarina","jul",591,"01/01/2017",12.1,0,3.6,18.9
"5639",1998,"Santa Catarina","aug",0,"01/01/1998",0,0,3.1,23.7
"5640",1999,"Santa Catarina","aug",51,"01/01/1999",0,0,5.8,15.2
"5641",2000,"Santa Catarina","aug",69,"01/01/2000",7.02,0,9.4,23.4
"5642",2001,"Santa Catarina","aug",24,"01/01/2001",0,0,5.4,27.9
"5643",2002,"Santa Catarina","aug",702,"01/01/2002",0,0,3.6,15.4
"5644",2003,"Santa Catarina","aug",1.513,"01/01/2003",0,0,5.4,17.7
"5645",2004,"Santa Catarina","aug",728,"01/01/2004",0.61,0,4.9,5.3
"5646",2005,"Santa Catarina","aug",391,"01/01/2005",0,0,2.7,21.6
"5647",2006,"Santa Catarina","aug",728,"01/01/2006",2.75,0,5.4,14.3
"5648",2007,"Santa Catarina","aug",462,"01/01/2007",28.66,0,5.4,23.8
"5649",2008,"Santa Catarina","aug",51,"01/01/2008",0,0,3.1,19.7
"5650",2009,"Santa Catarina","aug",759,"01/01/2009",0,0,4,10.6
"5651",2010,"Santa Catarina","aug",511,"01/01/2010",31.86,0,3.6,24.9
"5652",2011,"Santa Catarina","aug",175,"01/01/2011",0.72,0,3.1,18.3
"5653",2012,"Santa Catarina","aug",398,"01/01/2012",0,0,3.6,32.4
"5654",2013,"Santa Catarina","aug",236,"01/01/2013",3.63,0,2.2,26.4
"5655",2014,"Santa Catarina","aug",459,"01/01/2014",0,0,1.8,21.4
"5656",2015,"Santa Catarina","aug",379,"01/01/2015",196.48,0,1.8,24.6
"5657",2016,"Santa Catarina","aug",765,"01/01/2016",4.42,0,4.9,17.8
"5658",2017,"Santa Catarina","aug",713,"01/01/2017",0,0,5.8,13.8
"5659",1998,"Santa Catarina","sep",6,"01/01/1998",49.59,0,5.8,12.4
"5660",1999,"Santa Catarina","sep",101,"01/01/1999",0,0,0.9,19.8
"5661",2000,"Santa Catarina","sep",36,"01/01/2000",1.47,0,3.1,4.2
"5662",2001,"Santa Catarina","sep",18,"01/01/2001",174.63,0,4.5,16.1
"5663",2002,"Santa Catarina","sep",416,"01/01/2002",0,0,4.5,22.2
"5664",2003,"Santa Catarina","sep",1.339,"01/01/2003",1.94,0,5.8,24.9
"5665",2004,"Santa Catarina","sep",755,"01/01/2004",9.77,0,3.1,18
"5666",2005,"Santa Catarina","sep",116,"01/01/2005",0,0,5.4,31
"5667",2006,"Santa Catarina","sep",530,"01/01/2006",2.18,0,6.3,4.6
"5668",2007,"Santa Catarina","sep",617,"01/01/2007",0,0,2.2,17.9
"5669",2008,"Santa Catarina","sep",233,"01/01/2008",0,0,5.4,17.1
"5670",2009,"Santa Catarina","sep",47,"01/01/2009",0,0,3.1,23.1
"5671",2010,"Santa Catarina","sep",198,"01/01/2010",0,0,6.3,21.3
"5672",2011,"Santa Catarina","sep",450,"01/01/2011",0,0,8,20.6
"5673",2012,"Santa Catarina","sep",188,"01/01/2012",46.7,0,3.1,17.4
"5674",2013,"Santa Catarina","sep",303,"01/01/2013",105.66,0,2.2,20.2
"5675",2014,"Santa Catarina","sep",208,"01/01/2014",6.43,0,4.5,19.2
"5676",2015,"Santa Catarina","sep",156,"01/01/2015",7.48,0,0.9,20.6
"5677",2016,"Santa Catarina","sep",644,"01/01/2016",0,0,4,14.2
"5678",2017,"Santa Catarina","sep",626,"01/01/2017",0,0,5.4,18
"5679",1998,"Santa Catarina","oct",4,"01/01/1998",0,0,2.2,18.8
"5680",1999,"Santa Catarina","oct",16,"01/01/1999",0,0,3.1,22.8
"5681",2000,"Santa Catarina","oct",55,"01/01/2000",1.36,0,2.7,25
"5682",2001,"Santa Catarina","oct",26,"01/01/2001",0,0,4,24.9
"5683",2002,"Santa Catarina","oct",42,"01/01/2002",0,0,5.8,19
"5684",2003,"Santa Catarina","oct",669,"01/01/2003",1.19,0,5.4,15.9
"5685",2004,"Santa Catarina","oct",704,"01/01/2004",10.34,0,2.2,11.4
"5686",2005,"Santa Catarina","oct",197,"01/01/2005",0,0,2.2,22.8
"5687",2006,"Santa Catarina","oct",269,"01/01/2006",0,0,4.5,17.1
"5688",2007,"Santa Catarina","oct",35,"01/01/2007",0,0,3.6,28.6
"5689",2008,"Santa Catarina","oct",56,"01/01/2008",4.25,0,5.8,20.9
